sample_id,sample_index,audio_path,split,wave_frame_normalized,filter_cutoff_normalized,filter_resonance_normalized,filter_drive_normalized,amp_attack_normalized,amp_decay_normalized,amp_sustain_normalized,amp_release_normalized
pilot_v1_00763,763,data\raw\audio\pilot_v1\pilot_v1_00763.wav,train,0.8174098134040833,0.8007423281669617,0.6892656683921814,0.048152483999729156,0.35125353932380676,0.21713314950466156,0.4524690508842468,0.2527649402618408
pilot_v1_00764,764,data\raw\audio\pilot_v1\pilot_v1_00764.wav,train,0.9137802124023438,0.31012970209121704,0.48829424381256104,0.18564197421073914,0.44525575637817383,0.3180740177631378,0.9386919736862183,0.3936207592487335
pilot_v1_00765,765,data\raw\audio\pilot_v1\pilot_v1_00765.wav,train,0.4263913035392761,0.7366321086883545,0.03086567111313343,0.42996183037757874,0.22265835106372833,0.4787992238998413,0.5327160358428955,0.2077455371618271
pilot_v1_00766,766,data\raw\audio\pilot_v1\pilot_v1_00766.wav,train,0.041291046887636185,0.5318850874900818,0.7865211367607117,0.19345882534980774,0.13136468827724457,0.3346116244792938,0.7484977841377258,0.10374277830123901
pilot_v1_00767,767,data\raw\audio\pilot_v1\pilot_v1_00767.wav,train,0.556038498878479,0.6531740427017212,0.3439241647720337,0.7019315958023071,0.3099861443042755,0.16857799887657166,0.33004528284072876,0.31149232387542725
pilot_v1_00768,768,data\raw\audio\pilot_v1\pilot_v1_00768.wav,train,0.5581010580062866,0.5301576852798462,0.10353807359933853,0.1403937041759491,0.4235501289367676,0.4293690025806427,0.6174541711807251,0.424394816160202
pilot_v1_00769,769,data\raw\audio\pilot_v1\pilot_v1_00769.wav,validation,0.03938598930835724,0.6537933945655823,0.5640656352043152,0.3821960985660553,0.24592652916908264,0.24676986038684845,0.21108892560005188,0.2603471279144287
pilot_v1_00770,770,data\raw\audio\pilot_v1\pilot_v1_00770.wav,train,0.42823442816734314,0.30961188673973083,0.22127792239189148,0.24241869151592255,0.11243925243616104,0.2180081307888031,0.8201239705085754,0.17824149131774902
pilot_v1_00771,771,data\raw\audio\pilot_v1\pilot_v1_00771.wav,test,0.9117774963378906,0.7381903529167175,0.6607239842414856,0.7474576830863953,0.33359912037849426,0.40591585636138916,0.4012841284275055,0.32041484117507935
pilot_v1_00772,772,data\raw\audio\pilot_v1\pilot_v1_00772.wav,train,0.8194424510002136,0.38231661915779114,0.4617091417312622,0.6096023321151733,0.265205055475235,0.4792913794517517,0.9898782968521118,0.13319745659828186
pilot_v1_00773,773,data\raw\audio\pilot_v1\pilot_v1_00773.wav,train,0.33222195506095886,0.802440345287323,0.01912393793463707,0.3678228557109833,0.09344390779733658,0.3172000050544739,0.5839284658432007,0.27537277340888977
pilot_v1_00774,774,data\raw\audio\pilot_v1\pilot_v1_00774.wav,train,0.1981435865163803,0.45691239833831787,0.7635005116462708,0.5076460242271423,0.15214413404464722,0.1680457890033722,0.7973573207855225,0.37920528650283813
pilot_v1_00775,775,data\raw\audio\pilot_v1\pilot_v1_00775.wav,train,0.7126930356025696,0.5890101790428162,0.3060593903064728,0.0024925803299993277,0.37994155287742615,0.3354455828666687,0.37888476252555847,0.21515430510044098
pilot_v1_00776,776,data\raw\audio\pilot_v1\pilot_v1_00776.wav,train,0.6580143570899963,0.3585270941257477,0.7264291644096375,0.3031634986400604,0.2107304036617279,0.38201895356178284,0.9110878705978394,0.10802590101957321
pilot_v1_00777,777,data\raw\audio\pilot_v1\pilot_v1_00777.wav,validation,0.17470014095306396,0.7569596171379089,0.39321935176849365,0.5944270491600037,0.43228137493133545,0.1980523318052292,0.5174552202224731,0.31577548384666443
pilot_v1_00778,778,data\raw\audio\pilot_v1\pilot_v1_00778.wav,train,0.2931644916534424,0.5500605702400208,0.4487771689891815,0.07671836763620377,0.3222315013408661,0.2653355300426483,0.7012820839881897,0.3866032660007477
pilot_v1_00779,779,data\raw\audio\pilot_v1\pilot_v1_00779.wav,validation,0.8116201758384705,0.7037065625190735,0.08196143805980682,0.5381558537483215,0.14421701431274414,0.45461079478263855,0.3201259970664978,0.20072799921035767
pilot_v1_00780,780,data\raw\audio\pilot_v1\pilot_v1_00780.wav,test,0.966475248336792,0.4854166507720947,0.2841302752494812,0.44680896401405334,0.05072825774550438,0.3540116548538208,0.6839278340339661,0.4292534589767456
pilot_v1_00781,781,data\raw\audio\pilot_v1\pilot_v1_00781.wav,train,0.4516664147377014,0.6303383111953735,0.6477832794189453,0.15561412274837494,0.2781355381011963,0.19328714907169342,0.2898789644241333,0.243376225233078
pilot_v1_00782,782,data\raw\audio\pilot_v1\pilot_v1_00782.wav,train,0.07845491170883179,0.42262887954711914,0.19068847596645355,0.6733685731887817,0.36339816451072693,0.29330283403396606,0.8788824081420898,0.15014082193374634
pilot_v1_00783,783,data\raw\audio\pilot_v1\pilot_v1_00783.wav,test,0.5659042596817017,0.8297951817512512,0.5270099639892578,0.21177080273628235,0.19202736020088196,0.4593358039855957,0.49735966324806213,0.357893705368042
pilot_v1_00784,784,data\raw\audio\pilot_v1\pilot_v1_00784.wav,train,0.6127659678459167,0.4060906767845154,0.35892561078071594,0.49102553725242615,0.3486368954181671,0.17920300364494324,0.23637016117572784,0.1601371318101883
pilot_v1_00785,785,data\raw\audio\pilot_v1\pilot_v1_00785.wav,train,0.09406651556491852,0.8476929664611816,0.7233731746673584,0.029359808191657066,0.1208389401435852,0.36847880482673645,0.6429053544998169,0.34601736068725586
pilot_v1_00786,786,data\raw\audio\pilot_v1\pilot_v1_00786.wav,train,0.4985547363758087,0.5024309754371643,0.06628338247537613,0.6410456299781799,0.2371387928724289,0.4681526720523834,0.4258563816547394,0.4493350684642792
pilot_v1_00787,787,data\raw\audio\pilot_v1\pilot_v1_00787.wav,test,0.9821136593818665,0.6130385994911194,0.40181252360343933,0.3495531380176544,0.40890029072761536,0.2841853201389313,0.8449169397354126,0.2415805459022522
pilot_v1_00788,788,data\raw\audio\pilot_v1\pilot_v1_00788.wav,train,0.7647624015808105,0.5665504336357117,0.6008521914482117,0.2589389979839325,0.38990429043769836,0.20717020332813263,0.5592344999313354,0.4048078656196594
pilot_v1_00789,789,data\raw\audio\pilot_v1\pilot_v1_00789.wav,train,0.27755656838417053,0.6858907341957092,0.2684125304222107,0.7206734418869019,0.16874392330646515,0.37320393323898315,0.9654023051261902,0.19704993069171906
pilot_v1_00790,790,data\raw\audio\pilot_v1\pilot_v1_00790.wav,train,0.12780790030956268,0.34143075346946716,0.5239631533622742,0.10903339087963104,0.0772312805056572,0.4401453137397766,0.35333460569381714,0.11443083733320236
pilot_v1_00791,791,data\raw\audio\pilot_v1\pilot_v1_00791.wav,train,0.6423722505569458,0.7743076682090759,0.15637949109077454,0.4003656506538391,0.2548551857471466,0.27942022681236267,0.7719797492027283,0.3003131151199341
pilot_v1_00792,792,data\raw\audio\pilot_v1\pilot_v1_00792.wav,train,0.7283047437667847,0.4406932592391968,0.5861318111419678,0.7003257870674133,0.135820209980011,0.3041399419307709,0.5429073572158813,0.36715269088745117
pilot_v1_00793,793,data\raw\audio\pilot_v1\pilot_v1_00793.wav,train,0.24500519037246704,0.6070924401283264,0.14431755244731903,0.1950574517250061,0.30719077587127686,0.4920482337474823,0.9363681674003601,0.2249850630760193
pilot_v1_00794,794,data\raw\audio\pilot_v1\pilot_v1_00794.wav,validation,0.34786027669906616,0.3991464674472809,0.6886860728263855,0.4288152754306793,0.4469280540943146,0.3432357907295227,0.34491798281669617,0.1315780133008957
pilot_v1_00795,795,data\raw\audio\pilot_v1\pilot_v1_00795.wav,train,0.8663308620452881,0.784821629524231,0.23047785460948944,0.18678425252437592,0.2195211946964264,0.16063594818115234,0.7258553504943848,0.29561999440193176
pilot_v1_00796,796,data\raw\audio\pilot_v1\pilot_v1_00796.wav,train,0.8961697220802307,0.3258835971355438,0.02833303064107895,0.049660976976156235,0.17542441189289093,0.2541774809360504,0.26540473103523254,0.17439787089824677
pilot_v1_00797,797,data\raw\audio\pilot_v1\pilot_v1_00797.wav,train,0.3813765048980713,0.7200219035148621,0.489656001329422,0.5549522042274475,0.35343867540359497,0.421578049659729,0.6592321395874023,0.33844318985939026
pilot_v1_00798,798,data\raw\audio\pilot_v1\pilot_v1_00798.wav,train,0.023743750527501106,0.5134139657020569,0.3468724191188812,0.3212401866912842,0.2884884178638458,0.3931581377983093,0.47198042273521423,0.40909796953201294
pilot_v1_00799,799,data\raw\audio\pilot_v1\pilot_v1_00799.wav,validation,0.5112089514732361,0.6713595390319824,0.7855269908905029,0.5631567239761353,0.0669378936290741,0.23106618225574493,0.8533339500427246,0.2669283151626587
pilot_v1_00800,800,data\raw\audio\pilot_v1\pilot_v1_00800.wav,train,0.5310914516448975,0.3050594925880432,0.4343380630016327,0.4143539369106293,0.38599693775177,0.15413162112236023,0.43941983580589294,0.23000793159008026
pilot_v1_00801,801,data\raw\audio\pilot_v1\pilot_v1_00801.wav,validation,0.012681566178798676,0.742231011390686,0.09801548719406128,0.09651710093021393,0.15858973562717438,0.3380989730358124,0.8328732252120972,0.3722129464149475
pilot_v1_00802,802,data\raw\audio\pilot_v1\pilot_v1_00802.wav,train,0.3927449882030487,0.5342074632644653,0.7408474683761597,0.703809916973114,0.09988874942064285,0.49853256344795227,0.24834077060222626,0.2905972898006439
pilot_v1_00803,803,data\raw\audio\pilot_v1\pilot_v1_00803.wav,train,0.8759828805923462,0.6492487192153931,0.37719330191612244,0.274347722530365,0.2712596654891968,0.3092567026615143,0.6293172836303711,0.12651795148849487
pilot_v1_00804,804,data\raw\audio\pilot_v1\pilot_v1_00804.wav,test,0.8473635315895081,0.4700838327407837,0.17619749903678894,0.3357107639312744,0.32754507660865784,0.2368665188550949,0.3680943250656128,0.3325657844543457
pilot_v1_00805,805,data\raw\audio\pilot_v1\pilot_v1_00805.wav,train,0.3599599301815033,0.5764007568359375,0.5430121421813965,0.6534332036972046,0.10599420964717865,0.39759162068367004,0.7619624733924866,0.16848304867744446
pilot_v1_00806,806,data\raw\audio\pilot_v1\pilot_v1_00806.wav,train,0.23272153735160828,0.36971524357795715,0.2985943853855133,0.046186160296201706,0.23948070406913757,0.4157576262950897,0.5693252086639404,0.2728055715560913
pilot_v1_00807,807,data\raw\audio\pilot_v1\pilot_v1_00807.wav,train,0.7474541068077087,0.8156205415725708,0.6318029761314392,0.4756712317466736,0.4174953103065491,0.2497239112854004,0.9506668448448181,0.4150126278400421
pilot_v1_00808,808,data\raw\audio\pilot_v1\pilot_v1_00808.wav,train,0.6302725672721863,0.5455240607261658,0.21142864227294922,0.5800761580467224,0.19808273017406464,0.2906896471977234,0.33287110924720764,0.3509441018104553
pilot_v1_00809,809,data\raw\audio\pilot_v1\pilot_v1_00809.wav,train,0.1467752307653427,0.7077645063400269,0.6688678860664368,0.3057956397533417,0.3698437809944153,0.47328951954841614,0.7394220232963562,0.16495171189308167
pilot_v1_00810,810,data\raw\audio\pilot_v1\pilot_v1_00810.wav,train,0.25840723514556885,0.36255908012390137,0.11336653679609299,0.5410169363021851,0.28458040952682495,0.36199453473091125,0.5293164849281311,0.23665396869182587
pilot_v1_00811,811,data\raw\audio\pilot_v1\pilot_v1_00811.wav,train,0.7770460247993469,0.7523985505104065,0.5559498071670532,0.06213855743408203,0.056782860308885574,0.17408624291419983,0.9483416080474854,0.4445207417011261
pilot_v1_00812,812,data\raw\audio\pilot_v1\pilot_v1_00812.wav,train,0.9931758642196655,0.43581774830818176,0.7537946701049805,0.1700107455253601,0.1381629854440689,0.2736198902130127,0.4619598388671875,0.19092683494091034
pilot_v1_00813,813,data\raw\audio\pilot_v1\pilot_v1_00813.wav,train,0.47867220640182495,0.8172025084495544,0.3143467307090759,0.444131076335907,0.3157864809036255,0.43571189045906067,0.8680968880653381,0.3987969160079956
pilot_v1_00814,814,data\raw\audio\pilot_v1\pilot_v1_00814.wav,train,0.11425334960222244,0.47279906272888184,0.4713880717754364,0.2089555561542511,0.42583560943603516,0.37902435660362244,0.2506663501262665,0.30643603205680847
pilot_v1_00815,815,data\raw\audio\pilot_v1\pilot_v1_00815.wav,train,0.6013975143432617,0.6435015797615051,0.010858548805117607,0.687902569770813,0.2046756148338318,0.21162377297878265,0.6693257093429565,0.12044161558151245
pilot_v1_00816,816,data\raw\audio\pilot_v1\pilot_v1_00816.wav,train,0.5857554078102112,0.4892932176589966,0.6781982779502869,0.015008889138698578,0.2613000273704529,0.44812774658203125,0.8083486557006836,0.310111939907074
pilot_v1_00817,817,data\raw\audio\pilot_v1\pilot_v1_00817.wav,train,0.06736113876104355,0.6256815195083618,0.23954567313194275,0.4936577379703522,0.0832858607172966,0.26022008061408997,0.41467681527137756,0.10223951190710068
pilot_v1_00818,818,data\raw\audio\pilot_v1\pilot_v1_00818.wav,train,0.4630643427371979,0.41872575879096985,0.5965912342071533,0.35241416096687317,0.17479926347732544,0.20455795526504517,0.6040860414505005,0.20639172196388245
pilot_v1_00819,819,data\raw\audio\pilot_v1\pilot_v1_00819.wav,train,0.9463180899620056,0.8345462083816528,0.1352701187133789,0.626465916633606,0.3963499069213867,0.38715705275535583,0.22293725609779358,0.39238980412483215
pilot_v1_00820,820,data\raw\audio\pilot_v1\pilot_v1_00820.wav,train,0.7926844358444214,0.3460168242454529,0.3362411558628082,0.7350701093673706,0.40245452523231506,0.46515747904777527,0.7874618768692017,0.2485271692276001
pilot_v1_00821,821,data\raw\audio\pilot_v1\pilot_v1_00821.wav,train,0.30529549717903137,0.7703004479408264,0.7944513559341431,0.25626108050346375,0.23108403384685516,0.29775768518447876,0.39342498779296875,0.43452727794647217
pilot_v1_00822,822,data\raw\audio\pilot_v1\pilot_v1_00822.wav,train,0.16238680481910706,0.5625343322753906,0.03894200176000595,0.39755043387413025,0.11478491872549057,0.1874881088733673,0.9753139019012451,0.35274261236190796
pilot_v1_00823,823,data\raw\audio\pilot_v1\pilot_v1_00823.wav,test,0.6771342754364014,0.6904688477516174,0.48075810074806213,0.1235673651099205,0.3421918749809265,0.34957948327064514,0.5937504768371582,0.14486688375473022
pilot_v1_00824,824,data\raw\audio\pilot_v1\pilot_v1_00824.wav,train,0.7005620002746582,0.38599103689193726,0.0510103702545166,0.22721536457538605,0.07338271290063858,0.4123988747596741,0.7146776914596558,0.25477972626686096
pilot_v1_00825,825,data\raw\audio\pilot_v1\pilot_v1_00825.wav,train,0.21707932651042938,0.7974480986595154,0.41859519481658936,0.6564491391181946,0.29454299807548523,0.22312362492084503,0.30834782123565674,0.41885408759117126
pilot_v1_00826,826,data\raw\audio\pilot_v1\pilot_v1_00826.wav,train,0.3131020665168762,0.4533442258834839,0.374170184135437,0.14313651621341705,0.35949400067329407,0.24026425182819366,0.9229394793510437,0.3259824216365814
pilot_v1_00827,827,data\raw\audio\pilot_v1\pilot_v1_00827.wav,train,0.8317557573318481,0.5939628481864929,0.706610918045044,0.4607442319393158,0.1818699985742569,0.4242308735847473,0.5040838718414307,0.18378238379955292
pilot_v1_00828,828,data\raw\audio\pilot_v1\pilot_v1_00828.wav,train,0.9228712916374207,0.5179839730262756,0.5087419748306274,0.5228400826454163,0.2130753993988037,0.32962387800216675,0.8934254050254822,0.28076937794685364
pilot_v1_00829,829,data\raw\audio\pilot_v1\pilot_v1_00829.wav,train,0.40838325023651123,0.6673352718353271,0.17321404814720154,0.09349187463521957,0.44087332487106323,0.1635909229516983,0.4874614179134369,0.13856737315654755
pilot_v1_00830,830,data\raw\audio\pilot_v1\pilot_v1_00830.wav,train,0.05954314023256302,0.32188504934310913,0.6160509586334229,0.606850266456604,0.3011367619037628,0.3229990601539612,0.6937530040740967,0.20975753664970398
pilot_v1_00831,831,data\raw\audio\pilot_v1\pilot_v1_00831.wav,train,0.5467031598091125,0.7246166467666626,0.25160452723503113,0.28926539421081543,0.12937518954277039,0.48372358083724976,0.27531129121780396,0.3738352358341217
pilot_v1_00832,832,data\raw\audio\pilot_v1\pilot_v1_00832.wav,train,0.5355261564254761,0.37334924936294556,0.6384151577949524,0.667405366897583,0.16117456555366516,0.35664990544319153,0.3584738075733185,0.392966628074646
pilot_v1_00833,833,data\raw\audio\pilot_v1\pilot_v1_00833.wav,train,0.053996745496988297,0.8105933666229248,0.2809983789920807,0.22945129871368408,0.3833022117614746,0.1906275451183319,0.7646432518959045,0.20701125264167786
pilot_v1_00834,834,data\raw\audio\pilot_v1\pilot_v1_00834.wav,train,0.4156387448310852,0.4664837121963501,0.5363795757293701,0.46467381715774536,0.2746257185935974,0.2960265278816223,0.554144024848938,0.10302986949682236
pilot_v1_00835,835,data\raw\audio\pilot_v1\pilot_v1_00835.wav,train,0.9323391914367676,0.5813269019126892,0.1938188374042511,0.14946943521499634,0.0964127779006958,0.4567616283893585,0.9727877378463745,0.3108595907688141
pilot_v1_00836,836,data\raw\audio\pilot_v1\pilot_v1_00836.wav,train,0.8359596133232117,0.5391837358474731,0.3963390290737152,0.08265864104032516,0.10243891179561615,0.38469991087913513,0.4371231198310852,0.14822079241275787
pilot_v1_00837,837,data\raw\audio\pilot_v1\pilot_v1_00837.wav,test,0.3234248161315918,0.6455647945404053,0.7358094453811646,0.5204982757568359,0.33121025562286377,0.19543544948101044,0.8436599373817444,0.35605382919311523
pilot_v1_00838,838,data\raw\audio\pilot_v1\pilot_v1_00838.wav,train,0.20895397663116455,0.30011606216430664,0.07884327322244644,0.28532153367996216,0.41472128033638,0.2679310441017151,0.22505447268486023,0.43800923228263855
pilot_v1_00839,839,data\raw\audio\pilot_v1\pilot_v1_00839.wav,train,0.6941607594490051,0.7458149194717407,0.43939530849456787,0.6005488038063049,0.24236463010311127,0.4519084393978119,0.6441136002540588,0.2520518898963928
pilot_v1_00840,840,data\raw\audio\pilot_v1\pilot_v1_00840.wav,validation,0.6863427758216858,0.47665101289749146,0.015993628650903702,0.5020735859870911,0.3733075261116028,0.48190826177597046,0.4646441340446472,0.18589730560779572
pilot_v1_00841,841,data\raw\audio\pilot_v1\pilot_v1_00841.wav,train,0.16990171372890472,0.6388272643089294,0.4523394703865051,0.01978524774312973,0.19470442831516266,0.3145190477371216,0.8584729433059692,0.3281400501728058
pilot_v1_00842,842,data\raw\audio\pilot_v1\pilot_v1_00842.wav,train,0.29997798800468445,0.43186476826667786,0.3091912269592285,0.6270768642425537,0.05946534126996994,0.17074811458587646,0.27278995513916016,0.42084071040153503
pilot_v1_00843,843,data\raw\audio\pilot_v1\pilot_v1_00843.wav,train,0.7812785506248474,0.8219107389450073,0.7728686928749084,0.3620656728744507,0.281983345746994,0.33285006880760193,0.6541418433189392,0.25672364234924316
pilot_v1_00844,844,data\raw\audio\pilot_v1\pilot_v1_00844.wav,train,0.94014573097229,0.36721721291542053,0.5734475255012512,0.24801404774188995,0.31291475892066956,0.43202856183052063,0.3436604142189026,0.3787272274494171
pilot_v1_00845,845,data\raw\audio\pilot_v1\pilot_v1_00845.wav,train,0.45471009612083435,0.7485293745994568,0.10665618628263474,0.7301421761512756,0.14094923436641693,0.2441316395998001,0.737122654914856,0.21460683643817902
pilot_v1_00846,846,data\raw\audio\pilot_v1\pilot_v1_00846.wav,train,0.07742448151111603,0.5407659411430359,0.6513436436653137,0.12289632856845856,0.201022669672966,0.22058230638504028,0.544116199016571,0.14324568212032318
pilot_v1_00847,847,data\raw\audio\pilot_v1\pilot_v1_00847.wav,train,0.5902186632156372,0.7116665244102478,0.2181582897901535,0.38797613978385925,0.42940306663513184,0.4031921625137329,0.9250519275665283,0.28549039363861084
pilot_v1_00848,848,data\raw\audio\pilot_v1\pilot_v1_00848.wav,train,0.6058608889579773,0.5586656928062439,0.4990241527557373,0.3156677186489105,0.08605992794036865,0.2568798065185547,0.789068877696991,0.12316402047872543
pilot_v1_00849,849,data\raw\audio\pilot_v1\pilot_v1_00849.wav,train,0.12431657314300537,0.6951264142990112,0.03146486356854439,0.5804494023323059,0.2584161162376404,0.41898253560066223,0.38312044739723206,0.28728607296943665
pilot_v1_00850,850,data\raw\audio\pilot_v1\pilot_v1_00850.wav,test,0.4703178405761719,0.34991949796676636,0.7761573195457458,0.06713548302650452,0.3999052047729492,0.3957750201225281,0.998117983341217,0.36873093247413635
pilot_v1_00851,851,data\raw\audio\pilot_v1\pilot_v1_00851.wav,train,0.9870036244392395,0.7655417323112488,0.34374210238456726,0.5491949915885925,0.1711340993642807,0.22838522493839264,0.5796438455581665,0.22648321092128754
pilot_v1_00852,852,data\raw\audio\pilot_v1\pilot_v1_00852.wav,train,0.7656402587890625,0.41405096650123596,0.14119790494441986,0.43441063165664673,0.22771792113780975,0.30671411752700806,0.8182560801506042,0.41443580389022827
pilot_v1_00853,853,data\raw\audio\pilot_v1\pilot_v1_00853.wav,train,0.2530896067619324,0.8383986353874207,0.5767514109611511,0.1694687306880951,0.40593045949935913,0.48932453989982605,0.41189226508140564,0.2721860408782959
pilot_v1_00854,854,data\raw\audio\pilot_v1\pilot_v1_00854.wav,train,0.15429002046585083,0.49400103092193604,0.23359595239162445,0.682828426361084,0.33960703015327454,0.3458954095840454,0.6193709969520569,0.16769269108772278
pilot_v1_00855,855,data\raw\audio\pilot_v1\pilot_v1_00855.wav,train,0.6394811868667603,0.6217289566993713,0.6980679631233215,0.20083752274513245,0.11747962236404419,0.15799769759178162,0.20052951574325562,0.3318181335926056
pilot_v1_00856,856,data\raw\audio\pilot_v1\pilot_v1_00856.wav,train,0.7410529851913452,0.31820055842399597,0.27154290676116943,0.1030702143907547,0.2981959879398346,0.20989389717578888,0.8831182718276978,0.4396286904811859
pilot_v1_00857,857,data\raw\audio\pilot_v1\pilot_v1_00857.wav,train,0.2245960682630539,0.7295935153961182,0.6102218627929688,0.41804617643356323,0.06981522589921951,0.37062975764274597,0.4890710413455963,0.23180469870567322
pilot_v1_00858,858,data\raw\audio\pilot_v1\pilot_v1_00858.wav,train,0.3702825605869293,0.5215672850608826,0.15324759483337402,0.2768038809299469,0.18474170565605164,0.4427835941314697,0.6796429753303528,0.16027338802814484
pilot_v1_00859,859,data\raw\audio\pilot_v1\pilot_v1_00859.wav,train,0.8515675067901611,0.6623924374580383,0.5145950317382812,0.7145287990570068,0.35670775175094604,0.27676060795783997,0.29811885952949524,0.34622305631637573
pilot_v1_00860,860,data\raw\audio\pilot_v1\pilot_v1_00860.wav,train,0.8854508996009827,0.4483175277709961,0.7139913439750671,0.6469859480857849,0.4381907880306244,0.18179851770401,0.7118896842002869,0.11832670122385025
pilot_v1_00861,861,data\raw\audio\pilot_v1\pilot_v1_00861.wav,train,0.40000036358833313,0.5975964069366455,0.35580745339393616,0.3318955600261688,0.21567246317863464,0.3657764792442322,0.3182586431503296,0.3042784035205841
pilot_v1_00862,862,data\raw\audio\pilot_v1\pilot_v1_00862.wav,train,0.007135051302611828,0.39091765880584717,0.4111928641796112,0.47318363189697266,0.1259114295244217,0.4708336591720581,0.9005290269851685,0.39681026339530945
pilot_v1_00863,863,data\raw\audio\pilot_v1\pilot_v1_00863.wav,train,0.5199145674705505,0.7938475012779236,0.06940307468175888,0.035481587052345276,0.3045150637626648,0.2815684378147125,0.519371509552002,0.18898288905620575
pilot_v1_00864,864,data\raw\audio\pilot_v1\pilot_v1_00864.wav,train,0.5007641315460205,0.46192246675491333,0.3237285912036896,0.19129668176174164,0.24881042540073395,0.2709389328956604,0.9867027997970581,0.2368595004081726
pilot_v1_00865,865,data\raw\audio\pilot_v1\pilot_v1_00865.wav,train,0.01941782981157303,0.5853596925735474,0.7569128274917603,0.6938412189483643,0.4207760691642761,0.4383287727832794,0.5926643013954163,0.4446568191051483
pilot_v1_00866,866,data\raw\audio\pilot_v1\pilot_v1_00866.wav,validation,0.38789981603622437,0.3774069547653198,0.001478239893913269,0.1761341542005539,0.3372642695903778,0.3764288127422333,0.7761218547821045,0.341168075799942
pilot_v1_00867,867,data\raw\audio\pilot_v1\pilot_v1_00867.wav,train,0.9044171571731567,0.8060576319694519,0.46826839447021484,0.426290363073349,0.10888392478227615,0.21432609856128693,0.3945598900318146,0.1552451103925705
pilot_v1_00868,868,data\raw\audio\pilot_v1\pilot_v1_00868.wav,train,0.8717551827430725,0.3132796585559845,0.6657375693321228,0.5586986541748047,0.08996795862913132,0.28805142641067505,0.609103262424469,0.2983691692352295
pilot_v1_00869,869,data\raw\audio\pilot_v1\pilot_v1_00869.wav,train,0.35891520977020264,0.7331965565681458,0.20205901563167572,0.056177008897066116,0.2685711681842804,0.47594907879829407,0.21542979776859283,0.11244417726993561
pilot_v1_00870,870,data\raw\audio\pilot_v1\pilot_v1_00870.wav,train,0.23565934598445892,0.5265913009643555,0.5590816736221313,0.5739298462867737,0.3772468864917755,0.359270840883255,0.8032827377319336,0.1948922872543335
pilot_v1_00871,871,data\raw\audio\pilot_v1\pilot_v1_00871.wav,train,0.7211713194847107,0.6587529182434082,0.12273465096950531,0.323659211397171,0.1547289788722992,0.17666038870811462,0.4221353530883789,0.402692973613739
pilot_v1_00872,872,data\raw\audio\pilot_v1\pilot_v1_00872.wav,test,0.6508485674858093,0.4273203909397125,0.5461317300796509,0.02887186035513878,0.4358488619327545,0.2342069149017334,0.692666232585907,0.29209524393081665
pilot_v1_00873,873,data\raw\audio\pilot_v1\pilot_v1_00873.wav,train,0.13410231471061707,0.8259597420692444,0.1855778694152832,0.4812682271003723,0.20707744359970093,0.40022987127304077,0.2867007851600647,0.12809601426124573
pilot_v1_00874,874,data\raw\audio\pilot_v1\pilot_v1_00874.wav,test,0.2729712426662445,0.48069190979003906,0.6286848783493042,0.3414892256259918,0.14700324833393097,0.4131834805011749,0.8945609331130981,0.2216738760471344
pilot_v1_00875,875,data\raw\audio\pilot_v1\pilot_v1_00875.wav,train,0.7545769810676575,0.6342741250991821,0.2892124652862549,0.6359345316886902,0.31935977935791016,0.25244760513305664,0.47612082958221436,0.36379876732826233
pilot_v1_00876,876,data\raw\audio\pilot_v1\pilot_v1_00876.wav,validation,0.97472083568573,0.5539458990097046,0.08864732086658478,0.7211012840270996,0.27553850412368774,0.15151473879814148,0.9154322147369385,0.26618069410324097
pilot_v1_00877,877,data\raw\audio\pilot_v1\pilot_v1_00877.wav,train,0.4894683063030243,0.6990659832954407,0.43120622634887695,0.2687736451625824,0.05341075733304024,0.34077996015548706,0.5091009140014648,0.40830761194229126
pilot_v1_00878,878,data\raw\audio\pilot_v1\pilot_v1_00878.wav,train,0.10535033792257309,0.354607492685318,0.3865630030632019,0.4085983633995056,0.18864907324314117,0.4958301782608032,0.7221360802650452,0.33782362937927246
pilot_v1_00879,879,data\raw\audio\pilot_v1\pilot_v1_00879.wav,train,0.6179614067077637,0.7617015838623047,0.7439777851104736,0.1139928326010704,0.3668619394302368,0.31185221672058105,0.3032820522785187,0.17382104694843292
pilot_v1_00880,880,data\raw\audio\pilot_v1\pilot_v1_00880.wav,train,0.5710998177528381,0.3367895781993866,0.1638321578502655,0.5895359516143799,0.12353365123271942,0.32704973220825195,0.5672863125801086,0.32235875725746155
pilot_v1_00881,881,data\raw\audio\pilot_v1\pilot_v1_00881.wav,train,0.08973861485719681,0.7781935334205627,0.5056238770484924,0.29486238956451416,0.3460520803928375,0.16631460189819336,0.9611530303955078,0.18022815883159637
pilot_v1_00882,882,data\raw\audio\pilot_v1\pilot_v1_00882.wav,train,0.44257986545562744,0.5712918639183044,0.2609848976135254,0.5286185145378113,0.4123762547969818,0.32033947110176086,0.37008431553840637,0.26250478625297546
pilot_v1_00883,883,data\raw\audio\pilot_v1\pilot_v1_00883.wav,train,0.9590825438499451,0.6819717288017273,0.619170606136322,0.07599322497844696,0.23377273976802826,0.4863618314266205,0.7514275312423706,0.4265097379684448
pilot_v1_00884,884,data\raw\audio\pilot_v1\pilot_v1_00884.wav,train,0.8014348745346069,0.4985960125923157,0.4217255413532257,0.16042791306972504,0.16507872939109802,0.4096965193748474,0.24022313952445984,0.21987535059452057
